377173771715202 203                                                                                1123121996121104   211641    150141419 839
377173771715202 204                                                                                1122122003114103   212481    150141419 839
377093770915202 201                                                                                1202052011106104   213371    1501414191097
377093770915202 202                                                                                1113102014103103   213781    1501414191097
377063770615302 201                                                                                1104112017100103   214151    1501414191070
377113771115302 201                                                                                1108072012105104   213511    1501414191086
377113771115302 202                                                                                1212022015103103   213821    1501414191086
377143771415302 201                                                                                11090519982     1202118110000150141419 949
377143771415302 202                                                                                1113071999118105   211951    150141419 949
377143771415302 203                                                                                1108022005113104   212621    150141419 949
377143771415302 204                                                                                1212092012105103   213531    150141419 949
377203772015302 201                                                                                1101072011106104   213391    1501414191012
377203772015302 202                                                                                1107022013105103   213581    1501414191012
377023770215301 101                                                                                1210051990127200   210851    150141419 821
377023770215301 102                                                                                1228091991126200   211011    150141419 821
377023770215301 103                                                                                1108021997121102   211661    150141419 821
378053780515102 201                                                                                1108031987130107   210471    150241419 822
378053780515102 202                                                                                1125071989128106   210751    150241419 822
378053780515102 203                                                                                1203031991127200   210951    150241419 822
378053780515102 204                                                                                1104012001117105   212131    150241419 822
378053780515102 205                                                                                1207122005112104   212721    150241419 822
378053780515102 206                                                                                1117092008109103   213051    150241419 822
378163781615102 201                                                                                1104062005112105   212661    150241419 917
378163781615102 202                                                                                1203122009108104   213201    150241419 917
378163781615102 203                                                                                1202102013104103   213661    150241419 917
378153781515102 201                                                                                1119052014103104   213731    1502414191014
378153781515102 202                                                                                1210112016101103   214031    1502414191014
378113781115102 201                                                                                1120021996122104   211541    150241419 826
378113781115102 202                                                                                1118022002116103   212261    150241419 826
378043780415202 201                                                                                1198981997121108   211673    150241419 901
378043780415202 202                                                                                1298982003115107   212373    150241419 901
378043780415202 203                                                                                12999999992     2032125280030150241419 901
378043780415202 204                                                                                1298982005113106   212623    150241419 901
378043780415202 205                                                                                1298982010108105   213223    150241419 901
378043780415202 206                                                                                1198982012106109   213463    150241419 901
378043780415202 207                                                                                1107122013104104   213681    150241419 901
378043780415202 208                                                                                1226082016101103   214001    150241419 901
378083780815202 201                                                                                1125121998119105   211881    150241419 881
378083780815202 202                                                                                1217112001116104   212231    150241419 881
378083780815202 203                                                                                11999920072     1042129550000150241419 881
378083780815202 204                                                                                1116022010108103   213221    150241419 881
378173781715202 201                                                                                1212022016102103   213941    1502414191035
378063780615302 201                                                                                1121081991126105   211001    150241419 861
378063780615302 202                                                                                1215011999119104   211891    150241419 861
378063780615302 203                                                                                1219052007110103   212891    150241419 861
378093780915302 201                                                                                1212011996122105   211531    150241419 825
378093780915302 202                                                                                1210012000118104   212011    150241419 825
378093780915302 203                                                                                1129062004113103   212541    150241419 825
378203782015302 201                                                                                1223032005113104   212631    150241419 936
378203782015302 202                                                                                1109122010107103   213321    150241419 936
378143781415302 201                                                                                1124031997120105   211671    150241419 845
378143781415302 202                                                                                1201012000118104   212011    150241419 845
378143781415302 203                                                                                1124032003114103   212391    150241419 845
378133781315302 201                                                                                1206122011106104   213441    1502414191086
378133781315302 202                                                                                1101092015102103   213891    1502414191086
379073790715102 201                                                                                1127082004113105   212561    150141419 886
379073790715102 202                                                                                1229072007110104   212911    150141419 886
379073790715102 203                                                                                1113092012105103   213531    150141419 886
379113791115102 201                                                                                1108072001116104   212191    150141419 915
379113791115102 202                                                                                1117102006111103   212821    150141419 915
379133791315102 201                                                                                1219061998119105   211821    150141419 927
379133791315102 202                                                                                1110082006111104   212801    150141419 927
379133791315102 203                                                                                1125022011107103   213341    150141419 927
379143791415102 201                                                                                11070520002     3032120510360150141419 852
379143791415102 202                                                                                1128012004114105   212491    150141419 852
379143791415102 203                                                                                1205062007110104   212901    150141419 852
379143791415102 204                                                                                1122102010107103   213301    150141419 852
379053790515202 201                                                                                1225031988129200   210591    150141419 839
379053790515202 202                                                                                1117071992125103   211111    150141419 839
379093790915202 201                                                                                1117052001116105   212171    150141419 885
379093790915202 202                                                                                1123102003114104   212461    150141419 885
379093790915202 203                                                                                1112022006112103   212741    150141419 885
379123791215202 201                                                                                1124052005112105   212651    150141419 996
379123791215202 202                                                                                1124082009108104   213161    150141419 996
379123791215202 203                                                                                1220052013104103   213611    150141419 996
379153791515202 201                                                                                1103091993124106   211251    150141419 844
379153791515202 202                                                                                1201091997120105   211731    150141419 844
379153791515202 203                                                                                1220092002115104   212331    150141419 844
379153791515202 204                                                                                1229102009108103   213181    150141419 844
379163791615202 201                                                                                1231082002115104   212321    150141419 880
379163791615202 202                                                                                1215122007110103   212961    150141419 880
379183791815202 201                                                                                1107072009108103   213151    1501414191030
379013790115302 201                                                                                1209082009108104   213161    1501414191030
379013790115302 202                                                                                1209062013104103   213621    1501414191030
379083790815302 201                                                                                1229082014103104   213761    1501414191017
379083790815302 202                                                                                1229052017100103   214091    1501414191017
379063790615302 201                                                                                1117062002115105   212301    150141419 955
379063790615302 202                                                                                1117072003114104   212431    150141419 955
379063790615302 203                                                                                1120042010107103   213241    150141419 955
379193791915302 201                                                                                1210112017100103   214151    1501414191085
379033790315302 201                                                                                1225052001116106   212171    150141419 903
379033790315302 202                                                                                1114072004113105   212551    150141419 903
379033790315302 203                                                                                1216022011107104   213341    150141419 903
379033790315302 204                                                                                1122042013104103   213601    150141419 903
380103801015102 201                                                                                1201082001116105   212201    150241419 826
380103801015102 202                                                                                1212122003114104   212481    150241419 826
380103801015102 203                                                                                1209062006111103   212781    150241419 826
380163801615102 201                                                                                1208082008109106   213041    1502414191027
380163801615102 202                                                                                1118102009108105   213181    1502414191027
380163801615102 203                                                                                11171120122     21121355101101502414191027
380163801615102 204                                                                                1219092014103104   213771    1502414191027
380163801615102 205                                                                                1119092016101103   214011    1502414191027
380073800715102 201                                                                                1216121991126106   211041    150241419 833
380073800715102 202                                                                                1219021994124105   211301    150241419 833
380073800715102 203                                                                                1112062001116104   212181    150241419 833
380073800715102 204                                                                                1126082005112103   212681    150241419 833
380173801715102 201                                                                                1118012008110105   212971    1502414191013
380173801715102 202                                                                                1104052010107104   213251    1502414191013
380173801715102 203                                                                                1202022015103103   213821    1502414191013
380193801915202 201                                                                                1210102006111105   212821    150241419 953
380193801915202 202                                                                                1222032011106104   213351    150241419 953
380193801915202 203                                                                                1117012013105103   213571    150241419 953
380143801415202 201                                                                                1127082011106104   213401    1502414191034
380143801415202 202                                                                                1120062014103103   213741    1502414191034
380123801215202 201                                                                                1219101991126106   211021    150241419 830
380123801215202 202                                                                                1118041995122105   211441    150241419 830
380123801215202 203                                                                                1128042000117104   212041    150241419 830
380123801215202 204                                                                                1107012008110103   212971    150241419 830
380023800215304 401                                                                                1127032009108106   213111    150241419 981
380023800215304 402                                                                                1118082016101105   214001    150241419 981
380113801115302 201                                                                                1227072016101104   213991    1502414191035
380113801115302 202                                                                                1201112017100103   214151    1502414191035
380203802015302 201                                                                                1225012009109105   213091    150241419 970
380203802015302 202                                                                                1103082010107104   213281    150241419 970
380203802015302 203                                                                                1108042016101103   213961    150241419 970
380043800415302 201                                                                                1124082012105104   213521    1502414191061
380043800415302 202                                                                                1121042014103103   213721    1502414191061
380033800315301 101                                                                                1217072009108104   213151    1502414191099
380033800315301 102                                                                                1125052013104103   213611    1502414191099
380033800315301 103                                                                                1226092016101102   214011    1502414191099
381103811025102 201                                                                                1130082008109104   213041    2502414191011
381103811025102 202                                                                                1218082011106103   213401    2502414191011
381043810425102 201                                                                                1114042015102104   213841    2502414191150
381043810425102 202                                                                                1229092016101103   214011    2502414191150
381093810925202 201                                                                                1219051999118105   211931    250241419 901
381093810925202 202                                                                                1124052002115104   212291    250241419 901
381093810925202 203                                                                                1108092007110103   212931    250241419 901
381083810825202 201                                                                                1119072008109105   213031    2502414191059
381083810825202 202                                                                                1212062010107104   213261    2502414191059
381083810825202 203                                                                                1217102015102103   213901    2502414191059
381113811125202 201                                                                                1203051994123107   211331    250241419 879
381113811125202 202                                                                                1110051996121106   211571    250241419 879
381113811125202 203                                                                                1231052000117105   212051    250241419 879
381113811125202 204                                                                                1225052004113104   212531    250241419 879
381113811125202 205                                                                                1206092010107103   213291    250241419 879
381173811725302 201                                                                                1125052010107104   213251    2502414191051
381173811725302 202                                                                                1218102014103103   213781    2502414191051
381053810525302 201                                                                                1128032016102104   213951    2502414191106
381053810525302 202                                                                                1131032017101103   214071    2502414191106
381033810325402 201                                                                                1116032014104104   213711    2502414191077
381033810325402 202                                                                                1204082017100103   214121    2502414191077
381063810625402 201                                                                                1108022011107103   213341    250241419 975
381163811625402 201                                                                                1125092014103104   213771    2502414191100
381163811625402 202                                                                                1229062016101103   213981    2502414191100
381013810125402 201                                                                                1225032008110104   212991    2502414191028
381013810125402 202                                                                                1116102011106103   213421    2502414191028
382103821025105 501                                                                                1102042017100106   214081    2502414191057
382063820625102 201                                                                                1101991996122105   211553    250241419 877
382063820625102 202                                                                                1101992000118104   212013    250241419 877
382063820625102 203                                                                                1101992004114103   212493    250241419 877
382203822025102 201                                                                                2204072005112104   212671    2502414191020
382203822025102 202                                                                                2104072005112105   212671    2502414191020
382203822025102 203                                                                                1108082009108103   213161    2502414191020
382193821925102 201                                                                                1130072007110105   212911    250241419 950
382193821925102 202                                                                                1111072010107104   213271    250241419 950
382193821925102 203                                                                                1230092016101103   214011    250241419 950
382033820325202 201                                                                                1206061997120106   211701    250241419 901
382033820325202 202                                                                                1201042001116105   212161    250241419 901
382033820325202 203                                                                                1225072003114104   212431    250241419 901
382033820325202 204                                                                                1216082008109103   213041    250241419 901
382163821625202 201                                                                                1105042014103104   213721    250241419 992
382163821625202 202                                                                                1117072015102103   213871    250241419 992
382183821825202 201                                                                                1201082006111105   212801    2502414191014
382183821825202 202                                                                                1130052009108104   213131    2502414191014
382183821825202 203                                                                                1221042014103103   213721    2502414191014
382093820925202 201                                                                                1104012007111105   212851    250241420 999
382093820925202 202                                                                                11121220072     2182129610180250241420 999
382093820925202 203                                                                                1127022011107104   213341    250241420 999
382093820925202 204                                                                                1220032016102103   213951    250241420 999
382053820525302 201                                                                                1229011992126200   211051    250241419 851
382053820525302 202                                                                                2104051996121106   211571    250241419 851
382053820525302 203                                                                                2204051996121107   211571    250241419 851
382053820525302 204                                                                                1223092005112105   212691    250241419 851
382053820525302 205                                                                                1118052008109104   213011    250241419 851
382053820525302 206                                                                                1204102011106103   213421    250241419 851
382123821225406 601                                                                                1125092017100107   214131    2502414191127
382173821725402 201                                                                                1110072007110104   212911    250241419 971
382173821725402 202                                                                                1117072011106103   213391    250241419 971
383123831215102 201                                                                                1220052017100103   214091    1502414211117
383143831415102 201                                                                                1120012015103103   213811    1502414211135
383083830815102 201                                                                                1109032017101103   214071    1502414211087
383163831615102 201                                                                                1210032013105104   213591    1502414211104
383163831615102 202                                                                                1110012015103103   213811    1502414211104
383133831315202 201                                                                                1110101994123105   211381    150241421 856
383133831315202 202                                                                                1201071996121104   211591    150241421 856
383133831315202 203                                                                                1102062000117103   212061    150241421 856
383193831915202 201                                                                                1212102010107104   213301    1502414211075
383193831915202 202                                                                                1207082013104105   213641    1502414211075
383193831915202 203                                                                                1105112017100103   214151    1502414211075
383073830715202 201                                                                                1119062007110105   212901    1502414211004
383073830715202 202                                                                                1124092010107104   213291    1502414211004
383073830715202 203                                                                                1216112016101103   214031    1502414211004
383033830315202 201                                                                                1210072017100103   214111    1502414211125
383113831115301 101                                                                                1231072010107105   213271    150241421 986
383113831115301 102                                                                                1216112012105104   213551    150241421 986
383113831115301 103                                                                                1202052015103103   213851    150241421 986
383113831115301 104                                                                                1225082017100102   214121    150241421 986
383203832015302 201                                                                                1213112003114105   212471    150241421 967
383203832015302 202                                                                                12030120052     3052126110600150241421 967
383203832015302 203                                                                                1120072008109104   213031    150241421 967
383203832015302 204                                                                                1220072015102103   213871    150241421 967
383173831715302 201                                                                                1212102001116106   212221    150241421 972
383173831715302 202                                                                                1105092003114105   212451    150241421 972
383173831715302 203                                                                                2127122013104103   213681    150241421 972
383173831715302 204                                                                                2127122013104104   213681    150241421 972
383013830115302 201                                                                                1110041998120105   211801    150241421 891
383013830115302 202                                                                                1221062001116104   212181    150241421 891
383013830115302 203                                                                                1102092011106103   213411    150241421 891
384123841215102 201                                                                                2126062006111105   212781    150241420 901
384123841215102 202                                                                                2126062006111106   212781    150241420 901
384123841215102 203                                                                                2211112010107104   213311    150241420 901
384123841215102 204                                                                                2111112010107103   213311    150241420 901
384013840115102 201                                                                                1202042005112105   212641    150241420 912
384013840115102 202                                                                                1113082006111104   212801    150241420 912
384013840115102 203                                                                                1229052010107103   213251    150241420 912
384083840815102 201                                                                                1129091998119106   211851    150241420 877
384083840815102 202                                                                                1224042005112105   212641    150241420 877
384083840815102 203                                                                                1127102006111104   212821    150241420 877
384083840815102 204                                                                                1119062015102103   213861    150241420 877
384193841915102 201                                                                                1104092007110105   212931    1502414201006
384193841915102 202                                                                                1113032010108104   213231    1502414201006
384193841915102 203                                                                                1107112011106103   213431    1502414201006
384153841515202 201                                                                                1119082016101103   214001    1502414201109
384143841415202 201                                                                                1106061990127107   210861    150241420 836
384143841415202 202                                                                                1212101993124200   211261    150241420 836
384143841415202 203                                                                                1205071997120200   211711    150241420 836
384143841415202 204                                                                                1228011999119106   211891    150241420 836
384143841415202 205                                                                                1219022001117105   212141    150241420 836
384143841415202 206                                                                                1217052003114104   212411    150241420 836
384143841415202 207                                                                                1115052005112103   212651    150241420 836
384063840615302 201                                                                                1105062002115105   212301    150241420 914
384063840615302 202                                                                                1111122005112104   212721    150241420 914
384063840615302 203                                                                                1215022010108103   213221    150241420 914
384023840215302 201                                                                                1215072006111105   212791    150241420 951
384023840215302 202                                                                                1218082007110104   212921    150241420 951
384023840215302 203                                                                                11100920122     1032135310000150241420 951
384023840215302 204                                                                                1125122014103103   213801    150241420 951
384163841615302 201                                                                                1223012009109106   213091    1502414201008
384163841615302 202                                                                                1115042010108105   213241    1502414201008
384163841615302 203                                                                                1215032011107104   213351    1502414201008
384163841615302 204                                                                                1223042015103103   213841    1502414201008
385033850315105 501                                                                                1222102013104107   213661    1502414191076
385033850315105 502                                                                                1117052017100106   214091    1502414191076
385103851015102 201                                                                                1219071995122106   211471    150241419 894
385103851015102 202                                                                                1219081998119105   211841    150241419 894
385103851015102 203                                                                                1218012002116104   212251    150241419 894
385103851015102 204                                                                                1103022013105103   213581    150241419 894
385113851115102 201                                                                                1111062012105103   213501    1502414191031
385193851915102 201                                                                                1120072007110104   212911    150241419 880
385193851915102 202                                                                                1124072010107103   213271    150241419 880
385063850615102 201                                                                                1123072016101104   213991    1502414191145
385063850615102 202                                                                                1212022018100103   214181    1502414191145
385083850815202 201                                                                                1209052012105104   213491    1502414191103
385083850815202 202                                                                                1222122016101103   214041    1502414191103
385053850515202 201                                                                                1126122000117104   212121    150241419 892
385053850515202 202                                                                                1126012005113103   212611    150241419 892
385023850215208 801                                                                                1102072016101109   213991    1502414191040
385183851815202 201                                                                                1104042013104105   213601    1502414191064
385183851815202 202                                                                                1209032014103104   213711    1502414191064
385183851815202 203                                                                                1114082017100103   214121    1502414191064
385093850915302 201                                                                                1121072012105104   213511    150241419 953
385093850915302 202                                                                                1105112015102103   213911    150241419 953
385013850115302 201                                                                                1210061998119106   211821    150241419 877
385013850115302 202                                                                                1101072001116105   212191    150241419 877
385013850115302 203                                                                                1101052006111104   212771    150241419 877
385013850115302 204                                                                                1101122011106103   213441    150241419 877
385153851515302 201                                                                                12019920022     1022122950000150241419 924
385153851515302 202                                                                                1114032003114105   212391    150241419 924
385153851515302 203                                                                                11029920052     1002127150000150241419 924
385153851515302 204                                                                                1227022007111104   212861    150241419 924
385153851515302 205                                                                                1108012009109103   213091    150241419 924
385173851715302 201                                                                                1203092010107104   213291    1502414191025
385173851715302 202                                                                                1113012012106103   213451    1502414191025
386013860115103 301                                                                                1217102006111107   212821    150241419 989
386013860115103 302                                                                                1113032009109106   213111    150241419 989
386013860115103 303                                                                                2211022011107105   213341    150241419 989
386013860115103 304                                                                                2211022011107104   213341    150241419 989
386103861015102 201                                                                                1126022013105106   213581    150241419 980
386103861015102 202                                                                                1127062014103105   213741    150241419 980
386103861015102 203                                                                                1209052016101104   213971    150241419 980
386103861015102 204                                                                                1227012018100103   214171    150241419 980
386173861715102 201                                                                                1206012016102104   213931    1502414191062
386173861715102 202                                                                                1204122017100103   214161    1502414191062
386143861415102 201                                                                                1111072001116105   212191    150241420 938
386143861415102 202                                                                                1214122005112104   212721    150241420 938
386143861415102 203                                                                                1224122012105103   213561    150241420 938
386193861915102 201                                                                                1109052005112105   212651    150241420 931
386193861915102 202                                                                                1102042007110104   212881    150241420 931
386193861915102 203                                                                                1130122013104103   213681    150241420 931
386123861215302 201                                                                                1110062006111105   212781    150241420 929
386123861215302 202                                                                                1102082009108104   213161    150241420 929
386123861215302 203                                                                                1121092016101103   214011    150241420 929
386033860315304 401                                                                                1108092013104106   213651    150241420 992
386033860315304 402                                                                                1124072014103105   213751    150241420 992
386183861815302 201                                                                                1110012010108104   213211    1502414201001
386183861815302 202                                                                                1205022013105103   213581    1502414201001
387013870115102 201                                                                                1102071993124200   211231    150241420 841
387013870115102 202                                                                                1219121997120104   211761    150241420 841
387013870115102 203                                                                                1205102005112103   212701    150241420 841
387113871115102 201                                                                                1109021994124105   211301    150241420 846
387113871115102 202                                                                                1109031999119104   211911    150241420 846
387113871115102 203                                                                                1111062004113103   212541    150241420 846
387023870215102 201                                                                                1212071999118106   211951    150241420 859
387023870215102 202                                                                                1224082000117105   212081    150241420 859
387023870215102 203                                                                                1205022005113104   212621    150241420 859
387023870215102 204                                                                                1119032014104103   213711    150241420 859
387043870415202 201                                                                                1102021992126105   211061    150241420 860
